dataset,clip_id,mode,epsilon,j,entropy,pixel_error
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.1,32,1.8483083248138428,0.2670830488204956
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.2,2,2.217162609100342,0.26179394125938416
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.2,4,2.2200751304626465,0.26300740242004395
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.2,6,2.1777734756469727,0.26575204730033875
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.2,8,2.137988567352295,0.2654544711112976
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.2,12,2.125300168991089,0.26226192712783813
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.2,16,2.027665853500366,0.2657929062843323
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.2,24,1.9040727615356445,0.26670825481414795
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.2,32,1.8517768383026123,0.26716428995132446
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.4,2,2.2100398540496826,0.2612578868865967
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.4,4,2.2152254581451416,0.2627221345901489
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.4,6,2.175908088684082,0.2652586102485657
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.4,8,2.1343894004821777,0.2647734582424164
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.4,12,2.121072292327881,0.2612365782260895
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.4,16,2.015787124633789,0.2647337317466736
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.4,24,1.9017016887664795,0.26579564809799194
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.4,32,1.8569107055664062,0.26660245656967163
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.8,2,2.1797475814819336,0.26238763332366943
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.8,4,2.185976982116699,0.2631247639656067
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.8,6,2.1391448974609375,0.2654154300689697
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.8,8,2.1096253395080566,0.2654692530632019
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.8,12,2.1051759719848633,0.2630924582481384
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.8,16,1.9863797426223755,0.26561689376831055
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.8,24,1.8825812339782715,0.2666930556297302
kinetics_mini,train/archery/-U1ym96B9l4_000010_000020,corrected,0.8,32,1.833634614944458,0.2657392621040344
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.0,2,1.9497289657592773,0.21010538935661316
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.0,4,1.9095748662948608,0.211432546377182
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.0,6,1.933321475982666,0.21496814489364624
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.0,8,1.9256569147109985,0.22204190492630005
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.0,12,1.889643669128418,0.23170363903045654
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.0,16,1.7883763313293457,0.22517825663089752
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.0,24,1.8296297788619995,0.23128148913383484
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.0,32,1.9054200649261475,0.24509835243225098
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.05,2,1.9493848085403442,0.2101306915283203
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.05,4,1.9090696573257446,0.21142888069152832
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.05,6,1.9328557252883911,0.21495842933654785
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.05,8,1.9253592491149902,0.22203297913074493
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.05,12,1.8896405696868896,0.23171861469745636
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.05,16,1.7883585691452026,0.22517846524715424
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.05,24,1.8296916484832764,0.2312830239534378
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.05,32,1.9053070545196533,0.24509932100772858
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.1,2,1.9503283500671387,0.21010178327560425
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.1,4,1.9105342626571655,0.2114497274160385
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.1,6,1.9340358972549438,0.2149650901556015
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.1,8,1.92632257938385,0.2220446765422821
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.1,12,1.8902678489685059,0.23170773684978485
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.1,16,1.788901686668396,0.22517959773540497
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.1,24,1.8302265405654907,0.2312740534543991
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.1,32,1.9058587551116943,0.24507208168506622
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.2,2,1.9487378597259521,0.21011190116405487
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.2,4,1.9095704555511475,0.2114543914794922
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.2,6,1.9330697059631348,0.21496830880641937
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.2,8,1.9259802103042603,0.22203773260116577
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.2,12,1.889009714126587,0.23167821764945984
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.2,16,1.7881534099578857,0.22518935799598694
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.2,24,1.8298554420471191,0.2312915027141571
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.2,32,1.9061872959136963,0.24507497251033783
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.4,2,1.9465948343276978,0.2105690836906433
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.4,4,1.9096744060516357,0.21159058809280396
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.4,6,1.9340839385986328,0.215052992105484
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.4,8,1.9263474941253662,0.22208720445632935
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.4,12,1.8871660232543945,0.2318667620420456
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.4,16,1.7866909503936768,0.22513142228126526
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.4,24,1.8291575908660889,0.23125247657299042
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.4,32,1.906742811203003,0.2452038675546646
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.8,2,1.9422495365142822,0.21149693429470062
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.8,4,1.9094306230545044,0.21175621449947357
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.8,6,1.9382398128509521,0.21516801416873932
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.8,8,1.9294689893722534,0.22219419479370117
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.8,12,1.885557770729065,0.2322220653295517
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.8,16,1.78624427318573,0.22523830831050873
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.8,24,1.8298221826553345,0.23133845627307892
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,pure,0.8,32,1.9109898805618286,0.24534565210342407
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.0,2,2.1553940773010254,0.2038966864347458
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.0,4,2.0829362869262695,0.20973165333271027
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.0,6,2.0739760398864746,0.2136044055223465
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.0,8,2.058318614959717,0.2207566797733307
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.0,12,2.055339813232422,0.22793681919574738
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.0,16,1.901408314704895,0.22557677328586578
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.0,24,1.9289679527282715,0.23179946839809418
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.0,32,2.0127758979797363,0.24467381834983826
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.05,2,2.1546316146850586,0.2037503719329834
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.05,4,2.083034038543701,0.2095937430858612
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.05,6,2.0738909244537354,0.21346959471702576
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.05,8,2.057577610015869,0.2206088751554489
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.05,12,2.053098678588867,0.2278001755475998
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.05,16,1.8994114398956299,0.22541770339012146
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.05,24,1.9270879030227661,0.23163434863090515
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.05,32,2.0118842124938965,0.24439139664173126
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.1,2,2.1538000106811523,0.20420975983142853
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.1,4,2.080660820007324,0.20991042256355286
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.1,6,2.073397636413574,0.21368615329265594
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.1,8,2.0564358234405518,0.22081094980239868
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.1,12,2.0504093170166016,0.22800037264823914
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.1,16,1.8972649574279785,0.2255886346101761
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.1,24,1.924793004989624,0.23175056278705597
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.1,32,2.012467622756958,0.2444608509540558
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.2,2,2.159369945526123,0.20362801849842072
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.2,4,2.0845837593078613,0.20960277318954468
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.2,6,2.072425603866577,0.21366934478282928
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.2,8,2.0572304725646973,0.2209632247686386
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.2,12,2.060699701309204,0.2279004007577896
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.2,16,1.9025750160217285,0.22544026374816895
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.2,24,1.924965739250183,0.23193830251693726
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.2,32,2.0139992237091064,0.24497747421264648
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.4,2,2.154383897781372,0.20309317111968994
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.4,4,2.083156108856201,0.20831771194934845
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.4,6,2.0768203735351562,0.2121332436800003
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.4,8,2.0600194931030273,0.21932603418827057
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.4,12,2.054351806640625,0.22671844065189362
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.4,16,1.9018839597702026,0.22425097227096558
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.4,24,1.9420689344406128,0.23108825087547302
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.4,32,2.020615577697754,0.24355746805667877
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.8,2,2.1544597148895264,0.20200617611408234
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.8,4,2.081576347351074,0.20870015025138855
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.8,6,2.070377826690674,0.2128901183605194
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.8,8,2.0568578243255615,0.22019754350185394
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.8,12,2.0804872512817383,0.2268168330192566
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.8,16,1.9054430723190308,0.22588521242141724
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.8,24,1.925318956375122,0.2319345772266388
kinetics_mini,train/bowling/-5ExwuF5IUI_000030_000040,corrected,0.8,32,2.0131959915161133,0.24421006441116333
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.0,2,2.413378953933716,0.21974794566631317
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.0,4,2.3431105613708496,0.21839043498039246
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.0,6,2.3203189373016357,0.21636025607585907
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.0,8,2.2643585205078125,0.21472683548927307
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.0,12,2.2231485843658447,0.21810345351696014
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.0,16,2.032492160797119,0.22022493183612823
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.0,24,2.1348464488983154,0.214705228805542
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.0,32,2.0992214679718018,0.21204164624214172
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.05,2,2.413029193878174,0.21976977586746216
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.05,4,2.3430631160736084,0.2183835804462433
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.05,6,2.320315361022949,0.2163533866405487
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.05,8,2.264359951019287,0.2147163599729538
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.05,12,2.2229385375976562,0.2181304544210434
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.05,16,2.0322442054748535,0.2202243059873581
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.05,24,2.134702205657959,0.21470384299755096
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.05,32,2.099087715148926,0.21204400062561035
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.1,2,2.412937641143799,0.21980011463165283
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.1,4,2.343554735183716,0.21841274201869965
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.1,6,2.320964813232422,0.21639086306095123
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.1,8,2.2648067474365234,0.2147502303123474
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.1,12,2.2229745388031006,0.21816317737102509
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.1,16,2.033398389816284,0.2202557772397995
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.1,24,2.135503053665161,0.21474245190620422
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.1,32,2.1000490188598633,0.21208126842975616
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.2,2,2.4121828079223633,0.21974772214889526
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.2,4,2.3415002822875977,0.21838000416755676
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.2,6,2.319110155105591,0.21632851660251617
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.2,8,2.2634565830230713,0.2147110551595688
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.2,12,2.2223939895629883,0.21807792782783508
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.2,16,2.032564640045166,0.2201935350894928
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.2,24,2.134709119796753,0.21470405161380768
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.2,32,2.0991311073303223,0.21200840175151825
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.4,2,2.4108946323394775,0.22026239335536957
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.4,4,2.3456997871398926,0.21840190887451172
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.4,6,2.3201746940612793,0.2165037989616394
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.4,8,2.2640161514282227,0.21492139995098114
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.4,12,2.2195236682891846,0.21851323544979095
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.4,16,2.028799533843994,0.2204132080078125
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.4,24,2.1330983638763428,0.214895099401474
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.4,32,2.0973119735717773,0.2122023105621338
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.8,2,2.40116286277771,0.2211422473192215
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.8,4,2.3359298706054688,0.21903066337108612
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.8,6,2.316585063934326,0.21704091131687164
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.8,8,2.258509635925293,0.21535371243953705
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.8,12,2.20849609375,0.21908560395240784
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.8,16,2.0203444957733154,0.22106370329856873
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.8,24,2.1281957626342773,0.21545234322547913
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,pure,0.8,32,2.0961740016937256,0.2130182534456253
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.0,2,2.401407480239868,0.20533175766468048
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.0,4,2.360964298248291,0.20674633979797363
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.0,6,2.3682916164398193,0.20572777092456818
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.0,8,2.3133983612060547,0.20525488257408142
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.0,12,2.2543039321899414,0.208073228597641
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.0,16,2.0787248611450195,0.21239395439624786
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.0,24,2.1731622219085693,0.2075970321893692
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.0,32,2.231161117553711,0.20218996703624725
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.05,2,2.3996191024780273,0.20524370670318604
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.05,4,2.359684944152832,0.20669643580913544
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.05,6,2.3671960830688477,0.2057267129421234
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.05,8,2.3125205039978027,0.2051836997270584
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.05,12,2.252258539199829,0.207984060049057
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.05,16,2.0759758949279785,0.21238069236278534
kinetics_mini,train/bowling/-7sTNNI1Bcg_000075_000085,corrected,0.05,24,2.1714773178100586,0.2075696438550949
